statNm,statId,chgerId,chgerType,addr,addrDetail,location,lat,lng,useTime,busiId,bnm,busiNm,busiCall,stat,statUpdDt,lastTsdt,lastTedt,nowTsdt,powerType,output,method,zcode,zscode,kind,kindDetail,parkingFree,note,limitYn,limitDetail,delYn,delDetail,trafficYn,year,floorNum,floorType,maker
인천서구청,ME18B605,12,04,인천광역시 서해구 서곶로 307,null,null,37.544744813,126.67623230,평일09:00~19:00,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093005,20260716034724,20260716035112,,,200,동시,28,28275,A0,A001,N,,N,,N,,N,2018,1,F,채비
인천서구청소년수련관,ME18B606,11,04,인천광역시 서해구 원창로 92,null,null,37.51786945,126.65928097,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093235,20260715174833,20260715183135,,,200,동시,28,28275,I0,I007,Y,,N,,N,,N,2018,1,F,채비
인천서구청소년수련관,ME18B606,12,04,인천광역시 서해구 원창로 92,null,null,37.51786945,126.65928097,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093233,20260715111429,20260715114650,,,200,동시,28,28275,I0,I007,Y,,N,,N,,N,2018,1,F,채비
계산3동행정복지센터 주차장,ME19A161,01,04,인천광역시 계양구 계산새로 7,null,null,37.5378195,126.7295426,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093007,20260716071819,20260716074619,,,100,단독,28,28245,A0,A002,Y,,N,,N,,N,2019,1,F,중앙제어
동화마을 공영주차장,ME19A162,01,04,인천광역시 제물포구 송월동2가 4,null,null,37.479081799999,126.618664599,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,9,20260203121310,20251201154706,20251201162948,,,100,단독,28,28125,B0,B001,N,,N,,N,,N,2019,1,F,중앙제어
영종역남부 공영주차장,ME19A163,01,04,인천광역시 영종구 운북동 464,null,null,37.510709027,126.52374411,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093059,20260715093803,20260715101803,,,100,단독,28,28155,B0,B001,N,,N,,N,,N,2019,1,F,중앙제어
국립생물자원관,ME19A167,01,04,인천광역시 검단구 환경로 42,null,null,37.565291158,126.63721531,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,9,20260703170810,20260701202121,20260701203048,,,100,단독,28,28290,A0,A003,Y,,N,,N,,N,2019,1,F,중앙제어
영종 하늘문화센터,ME19A169,01,04,인천광역시 영종구 영종해안북로 1000-26,null,null,37.495827059941,126.4728318398,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093108,20260715211826,20260715214642,,,100,단독,28,28155,A0,A004,Y,,N,,N,,N,2019,1,F,중앙제어
강화경기장,ME19A255,21,04,인천광역시 강화군 강화읍 강화대로 603,null,null,37.7550888,126.468875,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093207,20260715183728,20260715191734,,,200,동시,28,28710,J0,J007,Y,,N,,N,,N,2019,1,F,채비
강화경기장,ME19A255,22,04,인천광역시 강화군 강화읍 강화대로 603,null,null,37.7550888,126.468875,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093208,20260715211309,20260715212752,,,200,동시,28,28710,J0,J007,Y,,N,,N,,N,2019,1,F,채비
대룡리 공영주차장,ME19A256,21,04,인천광역시 강화군 교동면 대룡리 466-19,null,null,37.781760000002,126.2785154,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093145,20260715144919,20260715151736,,,200,동시,28,28710,B0,B001,Y,,N,,N,,N,2019,1,F,채비
대룡리 공영주차장,ME19A256,22,04,인천광역시 강화군 교동면 대룡리 466-19,null,null,37.781760000002,126.2785154,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093145,20260714155845,20260714162454,,,200,동시,28,28710,B0,B001,Y,,N,,N,,N,2019,1,F,채비
문화예술회관공영주차장,ME19A257,21,04,인천광역시 남동구 예술로 149,null,null,37.4440215,126.69963189999,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,9,20260716093310,20260716061450,20260716065456,,,200,동시,28,28200,B0,B001,N,,N,,N,,N,2019,1,F,채비
문화예술회관공영주차장,ME19A257,22,04,인천광역시 남동구 예술로 149,null,null,37.4440215,126.69963189999,24시간 이용가능,ME,환경부,환경부,1661-9408,9,20260716093310,20260716005935,20260716010308,,,200,동시,28,28200,B0,B001,N,,N,,N,,N,2019,1,F,채비
근로복지공단 인천북부지사,ME19A258,21,04,인천광역시 부평구 무네미로 478,null,null,37.478913999999,126.753177999,09:00~18:00,ME,환경부,환경부,1661-9408,2,20260716093234,20260715183721,20260715184827,,,200,동시,28,28237,A0,A003,Y,,N,,N,,N,2019,1,F,채비
근로복지공단 인천북부지사,ME19A258,22,04,인천광역시 부평구 무네미로 478,null,null,37.478913999999,126.753177999,09:00~18:00,ME,환경부,환경부,1661-9408,2,20260716093234,20260715183637,20260715185423,,,200,동시,28,28237,A0,A003,Y,,N,,N,,N,2019,1,F,채비
인천환경공단 가좌사업소,ME19A259,21,04,인천광역시 서해구 중봉대로211,null,null,37.4978561,126.64765399999,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093210,20260716084331,20260716090714,,,200,동시,28,28275,A0,A003,Y,,N,,N,,N,2019,1,F,채비
인천환경공단 가좌사업소,ME19A259,22,04,인천광역시 서해구 중봉대로211,null,null,37.4978561,126.64765399999,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093210,20260716083327,20260716090135,,,200,동시,28,28275,A0,A003,Y,,N,,N,,N,2019,1,F,채비
여성의광장,ME19A260,21,04,인천광역시 연수구 앵고개로 183,null,null,37.412327,126.6654825,"평일 07:00~21:30 개방, 이외시간 폐쇄 / 주말 개방",ME,환경부,환경부,1661-9408,2,20260716093205,20260715211641,20260715212844,,,200,동시,28,28185,A0,A004,Y,,N,,N,,N,2019,1,F,채비
여성의광장,ME19A260,22,04,인천광역시 연수구 앵고개로 183,null,null,37.412327,126.6654825,"평일 07:00~21:30 개방, 이외시간 폐쇄 / 주말 개방",ME,환경부,환경부,1661-9408,2,20260716093206,20260716020426,20260716023858,,,200,동시,28,28185,A0,A004,Y,,N,,N,,N,2019,1,F,채비
송도컨벤시아,ME19A261,21,04,인천광역시 연수구 센트럴로 123 ,null,null,37.3891519,126.6465433,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093159,20260715232956,20260716001058,,,200,동시,28,28185,D0,D002,N,,N,,N,,N,2019,1,B,채비
송도컨벤시아,ME19A261,22,04,인천광역시 연수구 센트럴로 123 ,null,null,37.3891519,126.6465433,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093159,20260716085808,20260716090403,,,200,동시,28,28185,D0,D002,N,,N,,N,,N,2019,1,B,채비
시립박물관주변 공영주차장,ME19A262,21,04,인천광역시 연수구 청량로 165,null,null,37.421396000000,126.652185799,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093209,20260716000727,20260716001122,,,200,동시,28,28185,B0,B001,Y,,N,,N,,N,2019,1,F,채비
시립박물관주변 공영주차장,ME19A262,22,04,인천광역시 연수구 청량로 165,null,null,37.421396000000,126.652185799,24시간 이용가능,ME,환경부,환경부,1661-9408,3,20260716093210,20260715231032,20260715235038,20260716092155,,200,동시,28,28185,B0,B001,Y,,N,,N,,N,2019,1,F,채비
월미도 공영주차장,ME19A263,21,04,인천광역시 제물포구 반달로 20,null,null,37.475313602,126.60174262,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093200,20260714191102,20260714193349,,,200,동시,28,28125,B0,B001,Y,,N,,N,,N,2019,1,F,채비
월미도 공영주차장,ME19A263,22,04,인천광역시 제물포구 반달로 20,null,null,37.475313602,126.60174262,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093200,20260714142126,20260714150132,,,200,동시,28,28125,B0,B001,Y,,N,,N,,N,2019,1,F,채비
인천환경공단 운북사업소,ME19A264,21,04,인천광역시 영종구 영종해안북로 1204번길 105,null,null,37.513717305870,126.497041025,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093227,20260716091337,20260716092111,,,200,동시,28,28155,A0,A003,Y,,N,,N,,N,2019,1,F,채비
인천환경공단 운북사업소,ME19A264,22,04,인천광역시 영종구 영종해안북로 1204번길 105,null,null,37.513717305870,126.497041025,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,3,20260716093228,20260716091010,20260716091225,20260716092152,,200,동시,28,28155,A0,A003,Y,,N,,N,,N,2019,1,F,채비
왕산 공영주차장,ME19A267,21,04,인천광역시 영종구 을왕동 808-5,null,null,37.456969724,126.37163066,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093241,20260715122130,20260715125449,,,200,동시,28,28155,B0,B001,N,,N,,N,,N,2019,1,F,채비
왕산 공영주차장,ME19A267,22,04,인천광역시 영종구 을왕동 808-5,null,null,37.456969724,126.37163066,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093241,20260716065043,20260716073049,,,200,동시,28,28155,B0,B001,N,,N,,N,,N,2019,1,F,채비
정부인천지방합동청사,ME19A268,01,04,인천광역시 미추홀구 석정로 239,null,null,37.4694892,126.6610145,09:00~18:00,ME,기후에너지환경부,환경부,1661-9408,2,20260716092905,20260715195703,20260715203707,,,100,단독,28,28177,A0,A003,Y,,N,,N,,N,2019,1,F,중앙제어
정부인천지방합동청사,ME19A268,02,04,인천광역시 미추홀구 석정로 239,null,null,37.4694892,126.6610145,09:00~18:00,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093008,20260716021458,20260716025502,,,100,단독,28,28177,A0,A003,Y,,N,,N,,N,2019,1,F,중앙제어
삼산월드체육관,ME19A271,21,04,인천광역시 부평구 체육관로 60,null,null,37.5078088,126.7382491,07:00~21:00,ME,환경부,환경부,1661-9408,2,20260716093202,20260715220036,20260715220847,,,200,동시,28,28237,J0,J007,N,,N,,N,,N,2019,2,B,채비
삼산월드체육관,ME19A271,22,04,인천광역시 부평구 체육관로 60,null,null,37.5078088,126.7382491,07:00~21:00,ME,환경부,환경부,1661-9408,2,20260716093202,20260716055840,20260716062702,,,200,동시,28,28237,J0,J007,N,,N,,N,,N,2019,2,B,채비
한국폴리텍대학 남인천캠퍼스,ME19A272,21,04,인천광역시 미추홀구 염전로333번길 23,null,null,37.472094672540,126.677284714,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716092108,20260716055231,20260716061710,,,200,동시,28,28177,J0,J001,Y,,N,,N,,N,2019,1,F,채비
한국폴리텍대학 남인천캠퍼스,ME19A272,22,04,인천광역시 미추홀구 염전로333번길 23,null,null,37.472094672540,126.677284714,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716092108,20260716025959,20260716031848,,,200,동시,28,28177,J0,J001,Y,,N,,N,,N,2019,1,F,채비
롯데마트 인천터미널점,ME19A275,21,04,인천광역시 미추홀구 연남로 35,null,null,37.4429456,126.7013992,08:00~01:00,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093206,20260714180612,20260714181832,,,200,동시,28,28177,E0,E001,N,,N,,N,,N,2019,2,B,채비
롯데마트 인천터미널점,ME19A275,22,04,인천광역시 미추홀구 연남로 35,null,null,37.4429456,126.7013992,08:00~01:00,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093206,20260715184912,20260715191656,,,200,동시,28,28177,E0,E001,N,,N,,N,,N,2019,2,B,채비
지산입구(용진) 버스정류장 옆 주차장,ME19C262,21,04,인천광역시 강화군 선원면 지산리 255-1,null,null,37.714046,126.5121563,"평일 8:30분 ~22:00, 주말 24시간",ME,환경부,환경부,1661-9408,2,20260716093139,20260714173459,20260714181505,,,200,동시,28,28710,B0,B004,Y,,N,,N,,N,2019,1,F,채비
지산입구(용진) 버스정류장 옆 주차장,ME19C262,22,04,인천광역시 강화군 선원면 지산리 255-1,null,null,37.714046,126.5121563,"평일 8:30분 ~22:00, 주말 24시간",ME,환경부,환경부,1661-9408,2,20260716093139,20260715211710,20260715212539,,,200,동시,28,28710,B0,B004,Y,,N,,N,,N,2019,1,F,채비
연수 공영주차장,ME19Y222,21,04,인천광역시 연수구 경원대로 429,null,null,37.422676742,126.69751737,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093111,20260716004122,20260716012122,,,200,동시,28,28185,B0,B001,Y,,N,,N,,N,2019,1,F,시그넷
연수 공영주차장,ME19Y222,22,04,인천광역시 연수구 경원대로 429,null,null,37.422676742,126.69751737,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093112,20260715134028,20260715134615,,,200,동시,28,28185,B0,B001,Y,,N,,N,,N,2019,1,F,시그넷
선재어촌계,ME19Y258,01,04,인천광역시 옹진군 영흥면 선재로 5,null,null,37.232786,126.537299,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093114,20260713193755,20260713195119,,,100,단독,28,28720,B0,B004,Y,,N,,N,,N,2019,1,F,중앙제어
선재어촌계,ME19Y258,02,04,인천광역시 옹진군 영흥면 선재로 5,null,null,37.232786,126.537299,24시간 이용가능,ME,환경부,환경부,1661-9408,5,20260716093144,20260712102707,20260712111039,,,100,단독,28,28720,B0,B004,Y,,N,,N,,N,2019,1,F,중앙제어
장경리주차장,ME19Y259,01,04,인천광역시 옹진군 영흥면 영흥로 723,null,null,37.272469,126.453835,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093202,20260715190755,20260715191842,,,100,단독,28,28720,B0,B001,Y,,N,,N,,N,2019,1,F,중앙제어
장경리주차장,ME19Y259,02,04,인천광역시 옹진군 영흥면 영흥로 723,null,null,37.272469,126.453835,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093143,20260715202943,20260715210438,,,100,단독,28,28720,B0,B001,Y,,N,,N,,N,2019,1,F,중앙제어
강화군시설관리공단,ME20A1b1,01,04,인천광역시 강화군 강화읍 용정리 1074-4,null,null,37.7379917,126.5119556,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093116,20260715191927,20260715194429,,,100,단독,28,28710,A0,A003,Y,,N,,N,,N,2020,1,F,시그넷
강화도서관,ME20A1b2,01,04,인천광역시 강화군 강화읍 관청리 580-8,null,null,37.74910788,126.48346552,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093121,20260715193000,20260715195127,,,100,단독,28,28710,I0,I005,Y,,N,,N,,N,2020,1,F,시그넷
강화읍 갑곳 공영주차장,ME20A1b3,01,04,인천광역시 강화군 강화읍 갑곳리 462-3,null,null,37.7421874,126.5054591,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093120,20260715135413,20260715142923,,,100,단독,28,28710,B0,B001,Y,,N,,N,,N,2020,1,F,시그넷
교동면사무소,ME20A1b4,01,04,인천광역시 강화군 교동면 교동동로 485-13,null,null,37.7841044,126.2828388,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093120,20260715125214,20260715133214,,,100,단독,28,28710,A0,A002,Y,,N,,N,,N,2020,1,F,시그넷
불은면사무소,ME20A1b5,01,04,인천광역시 강화군 불은면 강화동로 562-3,null,null,37.6864076,126.4796574,24시간 이용가능,ME,환경부,환경부,1661-9408,9,20260707160810,20260707074943,20260707081515,,,100,단독,28,28710,A0,A002,Y,,N,,N,,N,2020,1,F,시그넷
삼산면사무소,ME20A1b6,01,04,인천광역시 강화군 삼산면 석모리 238,null,null,37.7051506,126.3198067,24시간 이용가능,ME,기후에너지환경부,환경부,1661-9408,3,20260716093100,20260715153135,20260715155304,20260716090554,,100,단독,28,28710,A0,A001,Y,,N,,N,,N,2020,1,F,시그넷
"양도면사무소, 보건지소",ME20A1b7,01,04,인천광역시 강화군 양도면 강화남로 708-2,null,null,37.66288936,126.42211183,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093142,20260716072110,20260716074035,,,100,단독,28,28710,A0,A002,Y,,N,,N,,N,2020,1,F,시그넷
양사면사무소,ME20A1b8,01,04,인천광역시 강화군 양사면 전망대로 1391,null,null,37.79818044,126.40864674,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093132,20260715115608,20260715123608,,,100,단독,28,28710,A0,A002,Y,,N,,N,,N,2020,1,F,시그넷
샛별공영주차장,ME20A1b9,01,04,인천광역시 계양구 안남로 543,null,null,37.531708877,126.71064555,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093148,20260716084124,20260716092124,,,100,단독,28,28245,B0,B001,N,,N,,N,,N,2020,1,F,시그넷
인천광역시농업기술센터,ME20A1c0,01,04,인천광역시 계양구 서운동 207-1,null,null,37.534358904,126.74430612,09:00 ~ 18:00 개방,ME,환경부,환경부,1661-9408,2,20260716093129,20260715205803,20260715213803,,,100,단독,28,28245,A0,A004,Y,,N,,N,,N,2020,1,F,시그넷
간석2동 행정복지센터 1층 주차장,ME20A1c1,01,04,인천광역시 남동구 남동대로916번길 47,null,null,37.464013,126.71099,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093146,20260716071807,20260716075807,,,100,단독,28,28200,A0,A002,Y,,N,,N,,N,2020,1,F,시그넷
논현1동 행정복지센터 지상주차장 (인천),ME20A1c2,01,04,인천광역시 남동구 소래역로 115,null,null,37.405593,126.729516,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093144,20260716080707,20260716084707,,,100,단독,28,28200,A0,A002,Y,,N,,N,,N,2020,1,F,시그넷
한국교통안전공단 인천자동차검사소,ME20A1c3,01,04,인천광역시 미추홀구 아암대로 253번길 81,null,null,37.4410511,126.6376686,24시간 이용가능,ME,기후에너지환경부,환경부,1661-9408,2,20260716093134,20260716072014,20260716080014,,,100,단독,28,28177,A0,A003,Y,,N,,N,,N,2020,1,F,시그넷
연수역 북부 공영주차장,ME20A1c4,01,04,인천광역시 연수구 연수동 587,null,null,37.419539,126.676446,24시간 이용가능,ME,환경부,환경부,1661-9408,3,20260716093232,20260715204850,20260715212431,20260716091726,,100,단독,28,28185,B0,B001,Y,,N,,N,,N,2020,1,F,시그넷
함박종합사회복지관,ME20A1c5,01,04,인천광역시 연수구 함박안로 217,null,null,37.425984,126.687375,09:00~18:00,ME,환경부,환경부,1661-9408,2,20260716093134,20260716082926,20260716090811,,,100,단독,28,28185,I0,I006,Y,,N,,N,,N,2021,1,F,시그넷
인천적십자병원,ME20A1c6,01,04,인천광역시 연수구 원인재로 263,null,null,37.4184847,126.6892471,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093140,20260715113755,20260715121416,,,100,단독,28,28185,I0,I001,Y,,N,,N,,N,2020,1,F,시그넷
강화읍 관청 제1공영주차장,ME20A281,21,04,인천광역시 강화군 강화읍 관청리 931,null,null,37.7517439,126.4792513,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093128,20260713110833,20260713114629,,,200,동시,28,28710,B0,B001,Y,,N,,N,,N,2020,1,F,시그넷
강화읍 관청 제1공영주차장,ME20A281,22,04,인천광역시 강화군 강화읍 관청리 931,null,null,37.7517439,126.4792513,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093128,20260716052350,20260716054436,,,200,동시,28,28710,B0,B001,Y,,N,,N,,N,2020,1,F,시그넷
석모도미네랄온천,ME20A282,21,04,인천광역시 강화군 삼산면 매음리 645-27,null,null,37.6858257,126.3112126,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093141,20260714145203,20260714151119,,,200,동시,28,28710,D0,D007,Y,,N,,N,,N,2020,1,F,시그넷
석모도미네랄온천,ME20A282,22,04,인천광역시 강화군 삼산면 매음리 645-27,null,null,37.6858257,126.3112126,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093141,20260711205404,20260711211015,,,200,동시,28,28710,D0,D007,Y,,N,,N,,N,2020,1,F,시그넷
용진진주차장,ME20A283,21,04,인천광역시 강화군 선원면 지산리 216-6,null,null,37.70977450,126.51422041,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093211,20260715173934,20260715175930,,,200,동시,28,28710,B0,B001,Y,,N,,N,,N,2020,1,F,시그넷
용진진주차장,ME20A283,22,04,인천광역시 강화군 선원면 지산리 216-6,null,null,37.70977450,126.51422041,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093211,20260713105446,20260713113446,,,200,동시,28,28710,B0,B001,Y,,N,,N,,N,2020,1,F,시그넷
한국산업인력공단 인천지사,ME20A285,21,04,인천광역시 남동구 남동서로209,null,null,37.4083131,126.6923337,09:00~18:00,ME,환경부,환경부,1661-9408,3,20260716093053,20260716065250,20260716071158,20260716090545,,200,동시,28,28200,A0,A003,Y,,N,,N,,N,2021,1,F,시그넷
한국산업인력공단 인천지사,ME20A285,22,04,인천광역시 남동구 남동서로209,null,null,37.4083131,126.6923337,09:00~18:00,ME,환경부,환경부,1661-9408,2,20260716093235,20260716080339,20260716084339,,,200,동시,28,28200,A0,A003,Y,,N,,N,,N,2021,1,F,시그넷
서구청 제1공영주차장,ME20A286,21,04,인천광역시 서해구 탁옥로 51번길 26,null,null,37.545976,126.675636,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093307,20260715115417,20260715123417,,,200,동시,28,28275,B0,B001,N,,N,,N,,N,2021,1,F,시그넷
서구청 제1공영주차장,ME20A286,22,04,인천광역시 서해구 탁옥로 51번길 26,null,null,37.545976,126.675636,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093241,20260715205833,20260715210644,,,200,동시,28,28275,B0,B001,N,,N,,N,,N,2020,1,F,시그넷
청라사업소,ME20A287,21,04,인천광역시 서해구 경서동 673-6,null,null,37.5280476,126.6081269,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,9,20260715023310,20260714163028,20260714164531,,,200,동시,28,28275,A0,A003,Y,,N,,N,,N,2020,1,F,시그넷
청라사업소,ME20A287,22,04,인천광역시 서해구 경서동 673-6,null,null,37.5280476,126.6081269,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,9,20260715023310,20260713140504,20260713143145,,,200,동시,28,28275,A0,A003,Y,,N,,N,,N,2020,1,F,시그넷
인천광역시중구청사,ME20A288,21,04,인천광역시 제물포구 신포로27번길80,null,null,37.4733161,126.6219716,09~18시 개방,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093300,20260715185258,20260715192002,,,200,동시,28,28125,A0,A001,Y,,N,,N,,N,2020,1,F,시그넷
인천광역시중구청사,ME20A288,22,04,인천광역시 제물포구 신포로27번길80,null,null,37.4733161,126.6219716,09~18시 개방,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093300,20260715155420,20260715155538,,,200,동시,28,28125,A0,A001,Y,,N,,N,,N,2021,1,F,시그넷
인천스타트업파크,ME20A302,01,04,인천광역시 연수구 컨벤시아대로 204,null,null,37.3879068,126.6396618,06:00~24:00,ME,환경부,환경부,1661-9408,3,20260716092839,20260716090428,20260716092424,20260716092839,,100,단독,28,28185,A0,A004,Y,,N,,N,,N,2021,1,B,시그넷
인천스타트업파크,ME20A302,21,04,인천광역시 연수구 컨벤시아대로 204,null,null,37.3879068,126.6396618,06:00~24:00,ME,환경부,환경부,1661-9408,5,20260716093052,20260716082829,20260716085753,,,200,동시,28,28185,A0,A004,Y,,N,,N,,N,2020,1,B,시그넷
인천스타트업파크,ME20A302,22,04,인천광역시 연수구 컨벤시아대로 204,null,null,37.3879068,126.6396618,06:00~24:00,ME,환경부,환경부,1661-9408,2,20260716093052,20260714113313,20260714115514,,,200,동시,28,28185,A0,A004,Y,,N,,N,,N,2020,1,B,시그넷
청라복합문화센터,ME21A143,01,04,인천광역시 서해구 청라대로 26,null,null,37.5248064,126.6338018,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,2,20260716093216,20260716015607,20260716020039,,,100,단독,28,28275,A0,A003,Y,,N,,N,,N,2021,1,F,채비
부평2동행정복지센터,ME21B181,01,04,인천광역시 부평구 부영로 23,null,null,37.4875430,126.7170935,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093216,20260716092737,20260716092834,,,100,단독,28,28237,A0,A002,Y,,N,,N,,N,2021,1,F,채비
송도체육센터,ME21B1D1,01,04,인천광역시 연수구 송도과학로51번길 80,null,null,37.3867731,126.669634,평일 06:00 ~ 22:00 / 토요일 09:00 ~ 18:00,ME,환경부,환경부,1661-9408,2,20260716093216,20260715084121,20260715091332,,,100,단독,28,28185,A0,A004,Y,,N,,N,,N,2021,1,F,채비
강화군국민체육센터,ME21B1D3,01,04,인천광역시 강화군 강화읍 강화대로 591,null,null,37.7538053,126.4698464,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093218,20260715184244,20260715192250,,,100,단독,28,28710,A0,A004,Y,,N,,N,,N,2021,1,F,채비
연수 벚꽃로 공영주차장,ME21B1D5,01,04,인천광역시 연수구 연수동 벚꽃로 123,null,null,37.4170001,126.6793662,24시간 이용가능,ME,환경부,환경부,1661-9408,9,20260716093310,20260715233714,20260716002019,,,100,단독,28,28185,B0,B001,N,,N,,N,,N,2021,1,F,채비
청학동 제2공영주차장,ME21B1D6,01,04,인천광역시 연수구 청학동 90-5,null,null,37.4274142,126.662192,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716090827,20260716075047,20260716083050,,,100,단독,28,28185,B0,B001,N,,N,,N,,N,2021,1,F,채비
벽돌막 공영주차장,ME21B227,01,04,인천광역시 부평구 열우물로 8,null,null,37.4688559,126.7006419,24시간 이용가능,ME,환경부,환경부,1661-9408,9,20260716093310,20260716082117,20260716085515,,,100,단독,28,28237,B0,B001,N,,N,,N,,N,2021,1,F,채비
벽돌막 공영주차장,ME21B227,02,04,인천광역시 부평구 열우물로 8,null,null,37.4688559,126.7006419,24시간 이용가능,ME,기후에너지환경부,환경부,1661-9408,2,20260716093231,20260716085152,20260716092226,,,100,단독,28,28237,B0,B001,N,,N,,N,,N,2021,1,F,채비
인천서부경찰서,ME21B228,01,04,인천광역시 서해구 탁옥로 77,null,null,37.5439122,126.6781294,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,9,20260716093310,20260716054119,20260716055629,,,100,단독,28,28275,I0,I004,Y,,N,,N,,N,2021,1,F,채비
인천서부경찰서,ME21B228,02,04,인천광역시 서해구 탁옥로 77,null,null,37.5439122,126.6781294,24시간 이용가능,ME,기후에너지환경부,기후에너지환경부,1661-9408,9,20260716093310,20260715165943,20260715173947,,,100,단독,28,28275,I0,I004,Y,,N,,N,,N,2021,1,F,채비
인천삼산경찰서,ME21B229,01,04,인천광역시 부평구 굴포로 104,null,null,37.5105479,126.7326369,24시간 이용가능,ME,환경부,환경부,1661-9408,9,20260716093310,20260716071651,20260716075654,,,100,단독,28,28237,I0,I004,Y,,N,,N,,N,2021,1,F,채비
인천삼산경찰서,ME21B229,02,04,인천광역시 부평구 굴포로 104,null,null,37.5105479,126.7326369,24시간 이용가능,ME,환경부,환경부,1661-9408,2,20260716093223,20260716073905,20260716081911,,,100,단독,28,28237,I0,I004,Y,,N,,N,,N,2021,1,F,채비
강화군청 부설주차장(2층 야외주차장),ME21B232,01,04,인천광역시 강화군 강화읍 관청리 201-3,null,null,37.7467102,126.4886517,24시간 이용가능,ME,환경부,환경부,1661-9408,3,20260716093143,20260715181723,20260715185726,20260716091529,,100,단독,28,28710,A0,A001,N,,N,,N,,N,2021,1,F,채비
